App,Model,Table,Field,Type,Relation To,Relation Type,Null,Unique
Core,User,core_user,id,BigAutoField,,,No,Yes
Core,User,core_user,password,CharField,,,No,No
Core,User,core_user,last_login,DateTimeField,,,Yes,No
Core,User,core_user,is_superuser,BooleanField,,,No,No
Core,User,core_user,first_name,CharField,,,No,No
Core,User,core_user,last_name,CharField,,,No,No
Core,User,core_user,is_staff,BooleanField,,,No,No
Core,User,core_user,is_active,BooleanField,,,No,No
Core,User,core_user,date_joined,DateTimeField,,,No,No
Core,User,core_user,created_at,DateTimeField,,,No,No
Core,User,core_user,updated_at,DateTimeField,,,No,No
Core,User,core_user,created_by,ForeignKey,User,FK,Yes,No
Core,User,core_user,updated_by,ForeignKey,User,FK,Yes,No
Core,User,core_user,email,CharField,,,No,Yes
Core,User,core_user,phone_number,CharField,,,No,Yes
Core,User,core_user,id_number,CharField,,,Yes,Yes
Core,User,core_user,gender,CharField,,,Yes,No
Core,User,core_user,date_of_birth,DateField,,,Yes,No
Core,User,core_user,profile_picture,FileField,,,Yes,No
Core,User,core_user,role,CharField,,,No,No
Core,User,core_user,is_verified,BooleanField,,,No,No
Core,User,core_user,verification_token,UUIDField,,,No,No
Core,User,core_user,verification_token_expiry,DateTimeField,,,Yes,No
Core,User,core_user,groups,ManyToManyField,Group,M2M,Yes,No
Core,User,core_user,user_permissions,ManyToManyField,Permission,M2M,Yes,No
Core,Company,core_company,id,UUIDField,,,No,Yes
Core,Company,core_company,created_at,DateTimeField,,,No,No
Core,Company,core_company,updated_at,DateTimeField,,,No,No
Core,Company,core_company,is_active,BooleanField,,,No,No
Core,Company,core_company,name,CharField,,,No,Yes
Core,Company,core_company,slug,SlugField,,,No,Yes
Core,Company,core_company,company_type,CharField,,,No,No
Core,Company,core_company,email,CharField,,,No,No
Core,Company,core_company,phone_number,CharField,,,No,No
Core,Company,core_company,address,TextField,,,No,No
Core,Company,core_company,city,CharField,,,No,No
Core,Company,core_company,county,CharField,,,Yes,No
Core,Company,core_company,postal_code,CharField,,,Yes,No
Core,Company,core_company,registration_number,CharField,,,No,Yes
Core,Company,core_company,tax_pin,CharField,,,Yes,No
Core,Company,core_company,website,CharField,,,Yes,No
Core,Company,core_company,logo,FileField,,,Yes,No
Core,Company,core_company,subscription_plan,CharField,,,No,No
Core,Company,core_company,subscription_expiry,DateField,,,Yes,No
Core,Tenant,core_tenant,id,UUIDField,,,No,Yes
Core,Tenant,core_tenant,created_at,DateTimeField,,,No,No
Core,Tenant,core_tenant,updated_at,DateTimeField,,,No,No
Core,Tenant,core_tenant,is_active,BooleanField,,,No,No
Core,Tenant,core_tenant,company,OneToOneField,Company,O2O,No,Yes
Core,Tenant,core_tenant,subdomain,CharField,,,No,Yes
Core,Tenant,core_tenant,domain,CharField,,,Yes,No
Core,Tenant,core_tenant,database_name,CharField,,,No,No
Core,Tenant,core_tenant,status,CharField,,,No,No
Core,Tenant,core_tenant,max_users,IntegerField,,,No,No
Core,Tenant,core_tenant,max_customers,IntegerField,,,No,No
Core,Tenant,core_tenant,features,JSONField,,,No,No
Core,Tenant,core_tenant,billing_cycle,CharField,,,No,No
Core,Tenant,core_tenant,monthly_rate,DecimalField,,,No,No
Core,Tenant,core_tenant,next_billing_date,DateField,,,Yes,No
Core,SystemSettings,core_systemsettings,id,UUIDField,,,No,Yes
Core,SystemSettings,core_systemsettings,created_at,DateTimeField,,,No,No
Core,SystemSettings,core_systemsettings,updated_at,DateTimeField,,,No,No
Core,SystemSettings,core_systemsettings,is_active,BooleanField,,,No,No
Core,SystemSettings,core_systemsettings,key,CharField,,,No,Yes
Core,SystemSettings,core_systemsettings,name,CharField,,,No,No
Core,SystemSettings,core_systemsettings,value,TextField,,,No,No
Core,SystemSettings,core_systemsettings,setting_type,CharField,,,No,No
Core,SystemSettings,core_systemsettings,data_type,CharField,,,No,No
Core,SystemSettings,core_systemsettings,is_public,BooleanField,,,No,No
Core,SystemSettings,core_systemsettings,description,TextField,,,Yes,No
Core,AuditLog,core_auditlog,id,UUIDField,,,No,Yes
Core,AuditLog,core_auditlog,created_at,DateTimeField,,,No,No
Core,AuditLog,core_auditlog,updated_at,DateTimeField,,,No,No
Core,AuditLog,core_auditlog,is_active,BooleanField,,,No,No
Core,AuditLog,core_auditlog,user,ForeignKey,User,FK,Yes,No
Core,AuditLog,core_auditlog,action,CharField,,,No,No
Core,AuditLog,core_auditlog,model_name,CharField,,,No,No
Core,AuditLog,core_auditlog,object_id,CharField,,,Yes,No
Core,AuditLog,core_auditlog,object_repr,CharField,,,Yes,No
Core,AuditLog,core_auditlog,changes,JSONField,,,Yes,No
Core,AuditLog,core_auditlog,ip_address,GenericIPAddressField,,,Yes,No
Core,AuditLog,core_auditlog,user_agent,TextField,,,Yes,No
Core,AuditLog,core_auditlog,timestamp,DateTimeField,,,No,No
Core,AuditLog,core_auditlog,tenant,ForeignKey,Tenant,FK,Yes,No
Customers,Customer,customers_customer,id,BigAutoField,,,No,Yes
Customers,Customer,customers_customer,user,OneToOneField,User,O2O,No,Yes
Customers,Customer,customers_customer,company,ForeignKey,Company,FK,No,No
Customers,Customer,customers_customer,customer_code,CharField,,,No,Yes
Customers,Customer,customers_customer,date_of_birth,DateField,,,Yes,No
Customers,Customer,customers_customer,gender,CharField,,,No,No
Customers,Customer,customers_customer,id_type,CharField,,,No,No
Customers,Customer,customers_customer,id_number,CharField,,,No,Yes
Customers,Customer,customers_customer,alternative_phone,CharField,,,No,No
Customers,Customer,customers_customer,marital_status,CharField,,,No,No
Customers,Customer,customers_customer,occupation,CharField,,,No,No
Customers,Customer,customers_customer,employer,CharField,,,No,No
Customers,Customer,customers_customer,customer_type,CharField,,,No,No
Customers,Customer,customers_customer,status,CharField,,,No,No
Customers,Customer,customers_customer,category,CharField,,,No,No
Customers,Customer,customers_customer,activation_date,DateField,,,No,No
Customers,Customer,customers_customer,deactivation_date,DateField,,,Yes,No
Customers,Customer,customers_customer,referral_source,CharField,,,No,No
Customers,Customer,customers_customer,notes,TextField,,,No,No
Customers,Customer,customers_customer,billing_cycle,PositiveIntegerField,,,No,No
Customers,Customer,customers_customer,credit_limit,DecimalField,,,No,No
Customers,Customer,customers_customer,outstanding_balance,DecimalField,,,No,No
Customers,Customer,customers_customer,receive_sms,BooleanField,,,No,No
Customers,Customer,customers_customer,receive_email,BooleanField,,,No,No
Customers,Customer,customers_customer,receive_promotions,BooleanField,,,No,No
Customers,Customer,customers_customer,created_by,ForeignKey,User,FK,Yes,No
Customers,Customer,customers_customer,updated_by,ForeignKey,User,FK,Yes,No
Customers,Customer,customers_customer,created_at,DateTimeField,,,No,No
Customers,Customer,customers_customer,updated_at,DateTimeField,,,No,No
Customers,CustomerAddress,customers_customeraddress,id,BigAutoField,,,No,Yes
Customers,CustomerAddress,customers_customeraddress,customer,ForeignKey,Customer,FK,No,No
Customers,CustomerAddress,customers_customeraddress,address_type,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,is_primary,BooleanField,,,No,No
Customers,CustomerAddress,customers_customeraddress,building_name,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,floor,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,room,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,street_address,TextField,,,No,No
Customers,CustomerAddress,customers_customeraddress,landmark,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,county,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,sub_county,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,ward,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,estate,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,contact_person,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,contact_phone,CharField,,,No,No
Customers,CustomerAddress,customers_customeraddress,latitude,DecimalField,,,Yes,No
Customers,CustomerAddress,customers_customeraddress,longitude,DecimalField,,,Yes,No
Customers,CustomerAddress,customers_customeraddress,installation_notes,TextField,,,No,No
Customers,CustomerAddress,customers_customeraddress,created_by,ForeignKey,User,FK,Yes,No
Customers,CustomerAddress,customers_customeraddress,updated_by,ForeignKey,User,FK,Yes,No
Customers,CustomerAddress,customers_customeraddress,created_at,DateTimeField,,,No,No
Customers,CustomerAddress,customers_customeraddress,updated_at,DateTimeField,,,No,No
Customers,CustomerDocument,customers_customerdocument,id,BigAutoField,,,No,Yes
Customers,CustomerDocument,customers_customerdocument,customer,ForeignKey,Customer,FK,No,No
Customers,CustomerDocument,customers_customerdocument,document_type,CharField,,,No,No
Customers,CustomerDocument,customers_customerdocument,title,CharField,,,No,No
Customers,CustomerDocument,customers_customerdocument,description,TextField,,,No,No
Customers,CustomerDocument,customers_customerdocument,document_file,FileField,,,No,No
Customers,CustomerDocument,customers_customerdocument,file_size,PositiveIntegerField,,,Yes,No
Customers,CustomerDocument,customers_customerdocument,mime_type,CharField,,,No,No
Customers,CustomerDocument,customers_customerdocument,verified,BooleanField,,,No,No
Customers,CustomerDocument,customers_customerdocument,verified_by,ForeignKey,User,FK,Yes,No
Customers,CustomerDocument,customers_customerdocument,verified_at,DateTimeField,,,Yes,No
Customers,CustomerDocument,customers_customerdocument,verification_notes,TextField,,,No,No
Customers,CustomerDocument,customers_customerdocument,expiry_date,DateField,,,Yes,No
Customers,CustomerDocument,customers_customerdocument,is_expired,BooleanField,,,No,No
Customers,CustomerDocument,customers_customerdocument,created_by,ForeignKey,User,FK,Yes,No
Customers,CustomerDocument,customers_customerdocument,updated_by,ForeignKey,User,FK,Yes,No
Customers,CustomerDocument,customers_customerdocument,created_at,DateTimeField,,,No,No
Customers,CustomerDocument,customers_customerdocument,updated_at,DateTimeField,,,No,No
Customers,NextOfKin,customers_nextofkin,id,BigAutoField,,,No,Yes
Customers,NextOfKin,customers_nextofkin,customer,OneToOneField,Customer,O2O,No,Yes
Customers,NextOfKin,customers_nextofkin,full_name,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,relationship,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,phone_number,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,email,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,id_type,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,id_number,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,address,TextField,,,No,No
Customers,NextOfKin,customers_nextofkin,county,CharField,,,No,No
Customers,NextOfKin,customers_nextofkin,is_primary_contact,BooleanField,,,No,No
Customers,NextOfKin,customers_nextofkin,created_by,ForeignKey,User,FK,Yes,No
Customers,NextOfKin,customers_nextofkin,updated_by,ForeignKey,User,FK,Yes,No
Customers,NextOfKin,customers_nextofkin,created_at,DateTimeField,,,No,No
Customers,NextOfKin,customers_nextofkin,updated_at,DateTimeField,,,No,No
Customers,CustomerNotes,customers_customernotes,id,BigAutoField,,,No,Yes
Customers,CustomerNotes,customers_customernotes,customer,ForeignKey,Customer,FK,No,No
Customers,CustomerNotes,customers_customernotes,note,TextField,,,No,No
Customers,CustomerNotes,customers_customernotes,note_type,CharField,,,No,No
Customers,CustomerNotes,customers_customernotes,priority,CharField,,,No,No
Customers,CustomerNotes,customers_customernotes,requires_followup,BooleanField,,,No,No
Customers,CustomerNotes,customers_customernotes,followup_date,DateField,,,Yes,No
Customers,CustomerNotes,customers_customernotes,followup_completed,BooleanField,,,No,No
Customers,CustomerNotes,customers_customernotes,internal_only,BooleanField,,,No,No
Customers,CustomerNotes,customers_customernotes,attachment,FileField,,,Yes,No
Customers,CustomerNotes,customers_customernotes,created_by,ForeignKey,User,FK,No,No
Customers,CustomerNotes,customers_customernotes,updated_by,ForeignKey,User,FK,Yes,No
Customers,CustomerNotes,customers_customernotes,created_at,DateTimeField,,,No,No
Customers,CustomerNotes,customers_customernotes,updated_at,DateTimeField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,id,BigAutoField,,,No,Yes
Customers,ServiceConnection,customers_serviceconnection,customer,ForeignKey,Customer,FK,No,No
Customers,ServiceConnection,customers_serviceconnection,service_type,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,service_plan,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,connection_type,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,status,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,activation_date,DateTimeField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,suspension_date,DateTimeField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,termination_date,DateTimeField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,ip_address,GenericIPAddressField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,mac_address,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,vlan_id,PositiveIntegerField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,router_model,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,router_serial,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,ont_model,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,ont_serial,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,download_speed,PositiveIntegerField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,upload_speed,PositiveIntegerField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,data_cap,PositiveIntegerField,,,Yes,No
Customers,ServiceConnection,customers_serviceconnection,qos_profile,CharField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,installation_address,ForeignKey,CustomerAddress,FK,Yes,No
Customers,ServiceConnection,customers_serviceconnection,installation_notes,TextField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,installed_by,ForeignKey,User,FK,Yes,No
Customers,ServiceConnection,customers_serviceconnection,monthly_price,DecimalField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,setup_fee,DecimalField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,prorated_billing,BooleanField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,auto_renew,BooleanField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,contract_period,PositiveIntegerField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,created_by,ForeignKey,User,FK,Yes,No
Customers,ServiceConnection,customers_serviceconnection,updated_by,ForeignKey,User,FK,Yes,No
Customers,ServiceConnection,customers_serviceconnection,created_at,DateTimeField,,,No,No
Customers,ServiceConnection,customers_serviceconnection,updated_at,DateTimeField,,,No,No
Network Management,OLTDevice,network_oltdevice,id,BigAutoField,,,No,Yes
Network Management,OLTDevice,network_oltdevice,created_at,DateTimeField,,,No,No
Network Management,OLTDevice,network_oltdevice,updated_at,DateTimeField,,,No,No
Network Management,OLTDevice,network_oltdevice,created_by,ForeignKey,User,FK,Yes,No
Network Management,OLTDevice,network_oltdevice,updated_by,ForeignKey,User,FK,Yes,No
Network Management,OLTDevice,network_oltdevice,company,ForeignKey,Company,FK,No,No
Network Management,OLTDevice,network_oltdevice,name,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,hostname,CharField,,,No,Yes
Network Management,OLTDevice,network_oltdevice,ip_address,GenericIPAddressField,,,No,No
Network Management,OLTDevice,network_oltdevice,vendor,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,model,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,serial_number,CharField,,,No,Yes
Network Management,OLTDevice,network_oltdevice,firmware_version,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,location,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,community_string,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,ssh_username,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,ssh_password,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,telnet_port,IntegerField,,,No,No
Network Management,OLTDevice,network_oltdevice,api_port,IntegerField,,,No,No
Network Management,OLTDevice,network_oltdevice,status,CharField,,,No,No
Network Management,OLTDevice,network_oltdevice,last_sync,DateTimeField,,,Yes,No
Network Management,OLTDevice,network_oltdevice,notes,TextField,,,No,No
Network Management,OLTPort,network_oltport,id,BigAutoField,,,No,Yes
Network Management,OLTPort,network_oltport,created_at,DateTimeField,,,No,No
Network Management,OLTPort,network_oltport,updated_at,DateTimeField,,,No,No
Network Management,OLTPort,network_oltport,created_by,ForeignKey,User,FK,Yes,No
Network Management,OLTPort,network_oltport,updated_by,ForeignKey,User,FK,Yes,No
Network Management,OLTPort,network_oltport,olt,ForeignKey,OLTDevice,FK,No,No
Network Management,OLTPort,network_oltport,port_number,CharField,,,No,No
Network Management,OLTPort,network_oltport,port_type,CharField,,,No,No
Network Management,OLTPort,network_oltport,description,CharField,,,No,No
Network Management,OLTPort,network_oltport,admin_state,BooleanField,,,No,No
Network Management,OLTPort,network_oltport,operational_state,BooleanField,,,No,No
Network Management,OLTPort,network_oltport,speed,CharField,,,No,No
Network Management,OLTPort,network_oltport,mtu,IntegerField,,,No,No
Network Management,OLTPort,network_oltport,last_change,DateTimeField,,,No,No
Network Management,PONPort,network_ponport,id,BigAutoField,,,No,Yes
Network Management,PONPort,network_ponport,created_at,DateTimeField,,,No,No
Network Management,PONPort,network_ponport,updated_at,DateTimeField,,,No,No
Network Management,PONPort,network_ponport,created_by,ForeignKey,User,FK,Yes,No
Network Management,PONPort,network_ponport,updated_by,ForeignKey,User,FK,Yes,No
Network Management,PONPort,network_ponport,olt_port,ForeignKey,OLTPort,FK,No,No
Network Management,PONPort,network_ponport,pon_index,CharField,,,No,No
Network Management,PONPort,network_ponport,pon_type,CharField,,,No,No
Network Management,PONPort,network_ponport,splitter_ratio,CharField,,,No,No
Network Management,PONPort,network_ponport,total_onus,IntegerField,,,No,No
Network Management,PONPort,network_ponport,registered_onus,IntegerField,,,No,No
Network Management,PONPort,network_ponport,rx_power,DecimalField,,,Yes,No
Network Management,PONPort,network_ponport,tx_power,DecimalField,,,Yes,No
Network Management,PONPort,network_ponport,distance,DecimalField,,,Yes,No
Network Management,PONPort,network_ponport,status,CharField,,,No,No
Network Management,ONUDevice,network_onudevice,id,BigAutoField,,,No,Yes
Network Management,ONUDevice,network_onudevice,created_at,DateTimeField,,,No,No
Network Management,ONUDevice,network_onudevice,updated_at,DateTimeField,,,No,No
Network Management,ONUDevice,network_onudevice,created_by,ForeignKey,User,FK,Yes,No
Network Management,ONUDevice,network_onudevice,updated_by,ForeignKey,User,FK,Yes,No
Network Management,ONUDevice,network_onudevice,pon_port,ForeignKey,PONPort,FK,No,No
Network Management,ONUDevice,network_onudevice,service_connection,OneToOneField,ServiceConnection,O2O,Yes,Yes
Network Management,ONUDevice,network_onudevice,serial_number,CharField,,,No,Yes
Network Management,ONUDevice,network_onudevice,mac_address,CharField,,,No,Yes
Network Management,ONUDevice,network_onudevice,onu_type,CharField,,,No,No
Network Management,ONUDevice,network_onudevice,onu_index,CharField,,,No,No
Network Management,ONUDevice,network_onudevice,rx_power,DecimalField,,,Yes,No
Network Management,ONUDevice,network_onudevice,tx_power,DecimalField,,,Yes,No
Network Management,ONUDevice,network_onudevice,distance,DecimalField,,,Yes,No
Network Management,ONUDevice,network_onudevice,status,CharField,,,No,No
Network Management,ONUDevice,network_onudevice,last_seen,DateTimeField,,,Yes,No
Network Management,ONUDevice,network_onudevice,registration_date,DateTimeField,,,Yes,No
Network Management,ONUDevice,network_onudevice,config_version,CharField,,,No,No
Network Management,OLTConfig,network_oltconfig,id,BigAutoField,,,No,Yes
Network Management,OLTConfig,network_oltconfig,created_at,DateTimeField,,,No,No
Network Management,OLTConfig,network_oltconfig,updated_at,DateTimeField,,,No,No
Network Management,OLTConfig,network_oltconfig,created_by,ForeignKey,User,FK,Yes,No
Network Management,OLTConfig,network_oltconfig,updated_by,ForeignKey,User,FK,Yes,No
Network Management,OLTConfig,network_oltconfig,olt,ForeignKey,OLTDevice,FK,No,No
Network Management,OLTConfig,network_oltconfig,config_type,CharField,,,No,No
Network Management,OLTConfig,network_oltconfig,version,CharField,,,No,No
Network Management,OLTConfig,network_oltconfig,config_data,TextField,,,No,No
Network Management,OLTConfig,network_oltconfig,checksum,CharField,,,No,No
Network Management,OLTConfig,network_oltconfig,applied_by,ForeignKey,User,FK,Yes,No
Network Management,OLTConfig,network_oltconfig,applied_date,DateTimeField,,,No,No
Network Management,OLTConfig,network_oltconfig,is_active,BooleanField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,id,BigAutoField,,,No,Yes
Network Management,ACSConfiguration,network_acsconfiguration,created_at,DateTimeField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,updated_at,DateTimeField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,created_by,ForeignKey,User,FK,Yes,No
Network Management,ACSConfiguration,network_acsconfiguration,updated_by,ForeignKey,User,FK,Yes,No
Network Management,ACSConfiguration,network_acsconfiguration,company,ForeignKey,Company,FK,No,No
Network Management,ACSConfiguration,network_acsconfiguration,name,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,acs_url,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,acs_username,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,acs_password,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,connection_request_url,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,cpe_username,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,cpe_password,CharField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,periodic_interval,IntegerField,,,No,No
Network Management,ACSConfiguration,network_acsconfiguration,is_active,BooleanField,,,No,No
Network Management,CPEDevice,network_cpedevice,id,BigAutoField,,,No,Yes
Network Management,CPEDevice,network_cpedevice,created_at,DateTimeField,,,No,No
Network Management,CPEDevice,network_cpedevice,updated_at,DateTimeField,,,No,No
Network Management,CPEDevice,network_cpedevice,created_by,ForeignKey,User,FK,Yes,No
Network Management,CPEDevice,network_cpedevice,updated_by,ForeignKey,User,FK,Yes,No
Network Management,CPEDevice,network_cpedevice,company,ForeignKey,Company,FK,No,No
Network Management,CPEDevice,network_cpedevice,service_connection,OneToOneField,ServiceConnection,O2O,Yes,Yes
Network Management,CPEDevice,network_cpedevice,acs_config,ForeignKey,ACSConfiguration,FK,Yes,No
Network Management,CPEDevice,network_cpedevice,manufacturer,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,model,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,serial_number,CharField,,,No,Yes
Network Management,CPEDevice,network_cpedevice,product_class,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,hardware_version,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,software_version,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,oui,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,cpe_id,CharField,,,No,Yes
Network Management,CPEDevice,network_cpedevice,connection_status,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,wan_ip,GenericIPAddressField,,,Yes,No
Network Management,CPEDevice,network_cpedevice,wan_mac,CharField,,,No,No
Network Management,CPEDevice,network_cpedevice,lan_ip,GenericIPAddressField,,,No,No
Network Management,CPEDevice,network_cpedevice,last_connection,DateTimeField,,,Yes,No
Network Management,CPEDevice,network_cpedevice,last_boot,DateTimeField,,,Yes,No
Network Management,CPEDevice,network_cpedevice,provisioned,BooleanField,,,No,No
Network Management,CPEDevice,network_cpedevice,configuration_file,TextField,,,No,No
Network Management,CPEDevice,network_cpedevice,custom_parameters,JSONField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,id,BigAutoField,,,No,Yes
Network Management,TR069Parameter,network_tr069parameter,created_at,DateTimeField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,updated_at,DateTimeField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,created_by,ForeignKey,User,FK,Yes,No
Network Management,TR069Parameter,network_tr069parameter,updated_by,ForeignKey,User,FK,Yes,No
Network Management,TR069Parameter,network_tr069parameter,cpe_device,ForeignKey,CPEDevice,FK,No,No
Network Management,TR069Parameter,network_tr069parameter,parameter_name,CharField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,parameter_type,CharField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,access_type,CharField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,current_value,TextField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,configured_value,TextField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,min_value,CharField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,max_value,CharField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,default_value,TextField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,notification,IntegerField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,description,TextField,,,No,No
Network Management,TR069Parameter,network_tr069parameter,last_updated,DateTimeField,,,No,No
Network Management,TR069Session,network_tr069session,id,BigAutoField,,,No,Yes
Network Management,TR069Session,network_tr069session,created_at,DateTimeField,,,No,No
Network Management,TR069Session,network_tr069session,updated_at,DateTimeField,,,No,No
Network Management,TR069Session,network_tr069session,created_by,ForeignKey,User,FK,Yes,No
Network Management,TR069Session,network_tr069session,updated_by,ForeignKey,User,FK,Yes,No
Network Management,TR069Session,network_tr069session,cpe_device,ForeignKey,CPEDevice,FK,No,No
Network Management,TR069Session,network_tr069session,session_type,CharField,,,No,No
Network Management,TR069Session,network_tr069session,session_id,CharField,,,No,Yes
Network Management,TR069Session,network_tr069session,start_time,DateTimeField,,,No,No
Network Management,TR069Session,network_tr069session,end_time,DateTimeField,,,Yes,No
Network Management,TR069Session,network_tr069session,duration,DurationField,,,Yes,No
Network Management,TR069Session,network_tr069session,status,CharField,,,No,No
Network Management,TR069Session,network_tr069session,request_data,JSONField,,,Yes,No
Network Management,TR069Session,network_tr069session,response_data,JSONField,,,Yes,No
Network Management,TR069Session,network_tr069session,error_message,TextField,,,No,No
Network Management,TR069Session,network_tr069session,initiated_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,id,BigAutoField,,,No,Yes
Network Management,MikrotikDevice,network_mikrotikdevice,created_at,DateTimeField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,updated_at,DateTimeField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,created_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,updated_by,ForeignKey,User,FK,Yes,No
Network Management,MikrotikDevice,network_mikrotikdevice,company,ForeignKey,Company,FK,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,name,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,hostname,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,ip_address,GenericIPAddressField,,,No,Yes
Network Management,MikrotikDevice,network_mikrotikdevice,api_port,IntegerField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,ssh_port,IntegerField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,winbox_port,IntegerField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,device_type,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,model,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,serial_number,CharField,,,No,Yes
Network Management,MikrotikDevice,network_mikrotikdevice,firmware_version,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,location,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,api_username,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,api_password,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,ssh_username,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,ssh_password,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,status,CharField,,,No,No
Network Management,MikrotikDevice,network_mikrotikdevice,last_sync,DateTimeField,,,Yes,No
